LS                  ;20070406;2484;A0084117            ;000002              ;1050;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2485;A0084301            ;000025              ;320;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2486;A0085907            ;000011              ;350;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2487;A0085907            ;000013              ;135;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2488;A0114011            ;000007              ;840;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2489;A0114017            ;000010              ;825;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2490;A0114811            ;000005              ;280;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2491;A0114811            ;000022              ;200;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2492;A0115011            ;000003              ;750;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2493;A0115414            ;000019              ;240;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2494;A0124515            ;000002              ;510;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2495;A0133010            ;000027              ;340;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2496;A0133716            ;000006              ;1050;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2497;A0134102            ;000026              ;940;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2498;A0134415            ;000001              ;250;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2499;A0134915            ;000004              ;200;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2500;A0134915            ;000012              ;240;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2501;A0135201            ;000027              ;840;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2502;A0143001            ;000008              ;225;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2503;A0143215            ;000024              ;620;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2504;A0143611            ;000021              ;840;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2505;A0144807            ;000016              ;1002;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2506;A0145313            ;000017              ;750;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2507;L0140102            ;000011              ;35;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2508;L0140102            ;000013              ;117;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2509;L0140102            ;000024              ;161;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2510;L0140103            ;000009              ;16;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2511;L0140103            ;000010              ;72;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2512;L0140103            ;000022              ;167;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2513;L0140104            ;000001              ;17;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2514;L0140104            ;000012              ;121;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2515;L0140104            ;000019              ;159;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2516;L0140202            ;000016              ;265;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2517;L0140202            ;000021              ;73;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2518;L0140202            ;000023              ;59;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2519;L0140203            ;000002              ;36;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2520;L0140203            ;000015              ;44;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2521;L0140203            ;000017              ;207;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2522;L0140204            ;000008              ;21;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2523;L0140204            ;000014              ;13;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2524;L0140204            ;000018              ;960;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2525;L0140302            ;000005              ;68;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2526;L0140302            ;000006              ;114;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2527;L0140302            ;000007              ;82;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2528;L0140303            ;000003              ;34;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2529;L0140303            ;000004              ;95;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2530;L0140303            ;000025              ;169;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2531;L0140304            ;000020              ;21;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2532;L0140304            ;000026              ;111;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2533;L0140304            ;000027              ;178;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
LS                  ;20070406;2534;L0140403            ;000028              ;890;0;0;;;;0;0;0;2007-04-06T04:11:54;20040001                      ;2007-04-06T04:11:54;20040001                      
